gene	atnos1	coi1	dde2	ein2-1	ein3	jar1	jin1	mpk3	mpk6	ndr1-1	nho1	nia2	npr1-1	pad4-1	pbs2-1	pen2	pmr4	rbohD	rbohF	rps2-101C	sag101	sid2-2
At4g27410	-0.221369194	-2.907983065	-0.613205709	0.583295044	-0.141106641	-0.075008043	-0.748461376	0.382887959	0.129342957	-0.197143901	0.076795935	0.159913702	0.173575359	-0.293558556	-0.095715235	-0.148375732	0.687494268	0.341197206	-0.076828965	0.076376432	0.157301935	-0.562856568
At4g31500	-0.018135253	-0.616970126	-0.048014108	-0.348803855	0.014752487	0.393877559	0.510516226	0.065061487	0.115520559	-0.559082011	-0.027404459	-0.053151008	-0.106891913	0.064315545	0.758850989	-0.851275793	0.002697874	-0.081627053	0.037368659	0.351238989	-0.177870126	-0.427083011
At4g31720	0.192312218	0.073108062	-0.041652406	0.072038602	0.030173969	-0.116479406	-0.098802073	0.010369969	0.157282594	0.536962647	-0.030423938	0.223675342	0.311557769	0.227352202	0.268768647	0.065461062	0.107392729	0.186318018	0.044979675	0.701277647	0.114717062	0.281687981
At4g31800	-0.460667668	-0.216428152	-0.597229491	0.035781053	-0.168382495	0.302098509	-0.348723158	-0.221411895	-0.237694158	-1.314625911	-0.117693818	-0.254044779	-1.813227495	-0.516004347	0.169840422	0.344610515	-0.315526485	-0.534108268	0.117517888	-0.410980911	-0.148228818	-1.976227578
At4g31950	-0.300686881	0.112735487	-0.052003124	-0.179709725	-0.224235263	-0.057773124	0.308431876	0.055742737	0.183685543	-0.658640894	0.128997487	-0.326013488	-0.224703863	-0.438215325	-0.475352894	0.23984682	0.210781487	-0.312114481	-0.442165488	-0.58444656	-0.046955513	-0.559009227
At4g31970	-0.422194624	0.359812359	-0.20829812	-0.234628612	-0.431971365	-0.218809454	-0.05354812	-0.229088765	-0.283986454	-0.646456532	0.147318693	-0.200355886	-0.453625565	-0.396531612	-0.409078198	0.203135026	0.369959359	-0.248196424	-0.317508219	-0.419230198	-0.030035641	-0.589820532
At4g32930	0.127061158	0.311102569	0.05939106	-0.014520978	0.092072593	0.214793726	0.088689726	0.068333593	0.110530393	0.498610108	-0.119137431	0.082279001	0.279531193	0.215484622	0.178758774	0.076313902	0.035430569	0.123444358	0.200640668	0.109954441	0.117408236	0.172909441
At4g33050	-0.336942071	-0.302901458	-0.551010793	-0.188678522	-0.380715219	-0.246281126	-0.160351126	-0.218802819	-0.351176793	-1.733721298	0.112333209	-0.25699488	-0.533026019	-0.573245922	-0.448688964	0.154840875	0.278237875	-0.178488271	-0.09156788	-0.172591631	0.064120542	-0.375160964
At4g33540	-0.246347401	-0.331036374	-0.558329432	-0.25525553	-0.448418274	-0.329522765	-0.256957432	-0.169966874	-0.184883765	-1.201833192	0.039402293	-0.146800977	-0.095916274	-0.24317093	-0.488592859	0.085148626	0.333769959	-0.133481601	-0.079464644	-0.757401525	0.160117293	-0.480149859
At4g34200	-0.079087048	-2.209853206	-0.165300105	-1.449824349	-0.627245047	-0.454197772	-0.331308772	-0.280973447	-0.295333772	-1.693508609	0.191996128	-0.335567774	-0.227803647	0.169035651	0.041101724	-0.580543539	0.119233128	-0.257655048	0.203868226	-1.151478942	0.031108128	0.015709391
At4g34230	-0.377387107	-0.602789338	-0.49378216	0.041906314	-0.331433988	-0.025100827	-0.370755827	0.095682812	-0.04258916	-2.229890657	0.460619662	-0.050153358	0.258638012	-0.325854686	-1.23028799	0.366160329	0.460114995	0.023447493	-0.099644025	-0.922481323	0.011688329	-0.07747199
At4g35180	-0.798900492	0.490094778	-0.51756275	0.339862151	-0.088746174	0.147780584	0.307931917	0.211762626	0.03119625	-3.282082541	0.287140778	-0.204822279	-2.317017574	-0.949132449	-0.801915541	0.386241111	0.376979111	-0.327854292	-0.122841279	-1.115036875	0.126631444	-3.312487208
At4g35260	-0.009780863	0.077047668	-0.16429236	-0.03045152	0.072039586	-0.36889236	-0.074129027	-0.089784614	0.095776973	-0.348927537	-0.236495999	0.097272892	-0.224805814	-0.03690172	-0.02689787	-0.201245665	-0.009894999	0.035380137	-0.014141442	-0.460777203	0.117900335	-0.060525203
At4g35770	-0.494212447	-0.109712644	0.007912239	-0.324739981	-0.342349328	-0.352740428	-0.142328095	-0.030406728	0.039681572	-1.192731184	0.13064169	-0.372278293	-0.592110128	-0.611549781	-0.803224184	0.01435569	0.405973023	-0.157665647	-0.18600996	-0.96788985	0.554285356	-0.447768517
At4g36040	-0.306331112	-0.106306058	-0.302995602	0.21076416	-0.235516709	-0.498749269	0.061018731	0.155478091	0.109062398	-0.99522482	0.070398609	-0.073685273	-0.482018909	-0.37158924	-0.63526582	-0.464670391	0.476859942	0.421157488	0.041649727	-0.801345154	0.235170609	-0.370180154
At4g36220	0.001242284	0.739430032	0.371542196	0.287860393	0.257337732	0.34901353	0.14748753	-0.177247668	-0.02390847	0.617991965	0.223400699	-0.085367551	0.316609132	0.292620593	-0.023761369	0.459539699	0.329607699	-0.094958516	0.252626782	0.139690631	0.177381366	-0.130425369
At4g36670	0.293393888	0.217384032	0.423423151	-0.069519465	0.315074824	0.830238818	0.138124151	0.256142424	-0.022180516	1.30989067	0.110346032	-0.054438741	0.429508424	0.809422735	0.033615004	0.439884698	0.197234698	-0.216113912	-0.028965408	1.545039337	-0.288108968	0.14321567
At4g36690	-0.069045755	0.508975537	-0.16010875	0.085852814	0.076748482	0.010705584	-0.177972416	-0.109551518	-0.18110175	0.058260803	0.358965871	-0.078248812	0.009176882	-0.004499186	0.137866803	0.003222204	0.209991537	-0.005898555	-0.086808145	0.035872137	0.065561871	0.196322803
At4g36900	0.18443604	-0.559996583	0.149089046	0.228951855	0.178314	0.017583712	-0.129209288	0.0730482	0.270599712	1.496168138	0.147399084	0.100178112	0.7886834	0.222580655	0.245062804	0.018240084	-0.033753583	0.28144144	0.145157445	0.975065804	0.149035084	0.393808471
At4g36990	-0.36265731	-0.519671675	-0.286302545	0.336229142	-0.097650828	-0.432281879	-0.051574545	0.083279772	-0.038264879	-2.820702263	-0.139303341	-0.156881016	-0.445565228	-0.505676658	-0.30198993	-0.507785341	-0.080872675	0.20831629	-0.102222016	-1.46085893	0.042568325	-0.32992993
At4g37000	0.397460586	-0.158887684	0.056763531	0.24495831	0.251292324	0.200733865	-0.073205135	-0.040849276	0.099088531	1.255907508	0.14957765	0.122356969	0.712262324	0.57207771	0.302494508	0.25303665	0.05700365	0.096336786	-0.126983031	0.823460175	-0.07081535	0.843632842
At4g37370	-0.897268672	1.160415112	-0.50621914	0.539101297	-0.238205076	-0.777298474	0.18272486	0.057418324	-0.284861474	-3.630850852	-0.068004555	0.098152533	-1.101462676	-1.211590903	-1.376849186	-0.035447888	0.371959778	-0.082230872	0.052302867	-2.949057852	0.119803445	-1.629026186
At4g37450	-0.022856236	0.720349401	0.491483772	0.101097017	0.226216149	0.380015106	0.154049439	0.128773949	0.047457106	-0.357449781	0.103052735	-0.031807202	0.194228949	0.079569017	0.142863886	0.160190401	0.274755735	-0.109361436	-0.056651202	-0.186939114	-0.013552932	0.178842886
At4g37470	0.255757282	1.395038137	-0.09221154	0.165394635	0.20450995	-0.051693874	0.038693126	-0.10634825	0.102908126	0.633350934	-0.02519553	0.127763679	0.50846315	0.224681235	0.058504601	0.383055137	-0.062106197	0.210937882	0.029346345	0.232419601	0.045677803	0.434691601
At4g37800	0.19152243	0.458911596	0.133829182	0.238149564	-0.124614029	-0.076662151	-0.114990818	0.182418371	-0.038236151	2.186702171	-0.04384707	0.337304615	0.528683371	0.707922164	0.626442171	0.380099263	0.18681693	0.11581023	0.005049615	1.292587838	0.191921596	0.504743171
At4g37990	-0.268658305	-1.641549647	-0.691324764	-0.424622992	-0.618388203	-0.213148098	-0.565829431	0.349895797	0.130531569	-0.375437079	0.341614353	-0.378459935	-0.357120803	-0.672667992	-0.106755079	-0.404943314	0.511122686	-0.586487505	0.146681065	-0.294955079	-0.184586314	-0.566244079
At4g38540	-0.002814316	-1.232325074	-0.510448558	-0.472801348	-0.274572779	-0.358139892	-0.020569225	0.004955421	0.082040442	-0.942266507	0.015032259	-0.07862712	-0.178286379	0.025086452	-0.325896841	-0.047677074	0.236185592	0.146724284	-0.03706112	-0.769547507	0.204298592	-0.212278841
At4g38920	0.096222252	-0.292764706	0.109599143	-0.116622865	0.030507534	0.106154809	0.064348143	0.064111934	-0.054554524	0.831864477	-0.01223704	0.179119005	0.349771934	0.328764935	0.410933477	0.075896627	0.007820294	0.193838252	-0.186772995	0.58718481	0.182661294	0.417334477
At4g39030	-0.556986892	-1.843679905	-0.241157646	0.215997349	-0.13569906	0.011004354	0.047169354	-0.13742046	-0.048844312	-3.70962063	-0.013382238	-0.270386365	-0.44177346	-1.363624851	-0.029849296	0.202275428	-0.269489905	-0.397398892	-0.009847365	-1.368790296	0.134101428	0.167247037
At4g39080	0.026470458	-0.519054089	-0.005845246	0.139412214	0.050686323	-0.208569913	0.03217742	0.169617723	0.183099087	-0.063693095	-0.084809089	0.050202311	0.077598523	0.100277614	0.238686572	-0.155320756	-0.215677422	-0.036992542	-0.034350689	-0.105612095	-0.008125756	0.206617905
At4g39330	0.654252989	1.650327905	-0.33375876	0.699039209	0.39576683	0.623581907	-0.105578427	0.35844763	0.31970124	2.013086206	-0.007687428	-0.14191016	1.14182063	0.719108409	0.258810539	0.622748572	0.360162905	0.312493589	0.01094684	1.366337872	-0.314833428	0.522430872
At4g39640	-0.405194361	-0.499079202	-0.173197532	-0.070397732	-0.235755453	-0.169001532	-0.182057866	0.107539947	-0.136323532	-1.118973664	0.172157798	-0.074044045	-0.357913253	-0.483446532	-0.535658998	-0.256483868	0.042615798	-0.167488961	-0.607454712	-1.073978998	0.018414798	-0.556620664
At4g39670	-0.519290747	-0.226881185	-0.67943968	0.404877653	-0.27567962	-0.762218347	-0.099855347	0.06682798	-0.209928013	-4.259880224	0.008924815	-0.047293224	-0.88618942	-1.321212547	-1.042905224	-0.706728185	0.382738149	0.039831453	0.031526109	-3.075744224	0.201935149	-0.993245224
At4g39830	-0.363617811	0.32872835	-0.192217492	-0.070985051	-0.290955842	-0.244390825	-0.027479825	-0.018540242	-0.178951492	-2.07022384	0.155740683	-0.308176106	-0.758271442	-0.793255051	-0.52798884	0.005460016	0.156452016	-0.261243811	-0.155922439	-1.365582173	0.095975683	-0.841805173
At4g39950	-0.673986888	-1.16720558	-0.613117418	-0.122811734	-0.479628872	-0.587203418	0.008961915	-0.349525672	-0.303278751	-2.662401189	0.226957753	-0.323601445	-0.543570472	-0.731267134	-0.678696856	-1.51615858	0.101233087	-0.262969488	0.182115555	-1.077697523	-0.01705158	-1.093097523
At4g40030	0.105368963	0.393915674	-0.068685664	0.185386543	0.069121914	0.186180003	-0.064254664	0.117252514	-0.043226997	0.857778718	-0.322954993	0.202989085	0.017698514	0.211907143	0.383102718	0.194983674	0.167081007	-0.099240237	0.095005751	0.277548385	-0.050023993	0.041926385
At5g01600	-0.703087037	0.032634338	-0.101641944	-0.143675109	-0.149818276	0.302190389	0.293085056	0.359561924	0.637531723	-2.186694999	0.455870338	0.049447454	-0.420532676	-0.816345109	-1.386408666	0.520279672	0.581122672	-0.164214837	0.10358912	-1.836296666	0.237526005	-0.935036666
At5g01820	0.060079699	0.325491942	-0.27442736	0.265295598	-0.02369777	-0.205925026	-0.001438693	-0.01160017	0.060659307	-1.094101747	0.006308942	0.188824755	-0.18809137	-0.546460802	-0.598457081	0.249670275	0.138704275	-0.231554501	0.137353422	-1.111531081	0.048949608	-0.277750747
At5g02120	0.587168337	-0.451294133	0.052558918	0.146708968	0.088698927	-0.089543415	0.107270251	-0.055350873	0.041589585	2.954686653	0.178006533	0.348380602	0.878435127	0.956079768	1.034773653	0.390081533	-0.0737368	0.197311937	0.029687268	2.131713653	0.171782533	0.55579832
At5g02490	-0.32370234	0.493191575	-0.39383609	0.120590286	-0.290762017	-0.224752423	-0.018201756	-0.411160017	-0.316885756	-5.376516585	-0.111081425	0.211367705	-0.495119017	-0.845072114	-0.686577252	-0.075253425	-0.155125425	-0.08695014	0.253505372	-3.748340585	-0.099374092	-0.410748918
At5g04340	-0.443966576	-0.290396981	-0.815471584	-0.512892937	-0.616960403	-0.844935584	-0.347061251	0.019842197	-0.438470918	-0.871899141	0.231548685	-0.106184206	-0.704415603	-0.295473737	-0.866834141	-0.522812981	0.283187019	-0.409261576	-0.290432539	-0.676883808	-0.040357315	-0.330700474
At5g04590	0.033063221	-0.600155411	0.416508572	-0.567882148	0.047799713	0.075280572	0.215248572	-0.170021687	0.036072239	0.075152137	-0.028144077	0.429902418	0.172083913	0.392725052	0.307648471	-0.665536077	0.149299923	-0.041367379	0.293203418	0.251383471	0.037418923	0.193852804
At5g05010	0.157916561	0.009762647	0.185798031	-0.072512874	0.109934312	0.198804364	0.374504364	0.073152712	0.054583031	-0.010512279	0.05401698	-0.001750555	-0.029301888	0.020989126	-0.217966945	0.024898314	0.060956314	-0.032579239	-0.017442888	-0.003800612	0.120246314	0.161262388
At5g06320	-0.099560722	0.092857763	-0.194113453	0.619205639	-0.138643369	-0.100226786	0.076256547	0.106494031	-0.213796786	-4.373525774	-0.091101237	0.088373625	-0.609885169	-0.603775761	-0.583722774	-0.09015157	0.149355763	-0.072876522	0.024871291	-2.591681774	0.154766763	-0.77742844
At5g06860	-0.255417522	0.202384395	0.285694821	-0.421197825	0.066338475	0.555692154	0.314099821	0.193719075	0.030321154	-2.205052679	-0.255896605	-0.134729507	-0.436749725	-0.181221625	-0.717507013	-0.213819939	0.045715728	-0.264446122	-0.116318174	-2.022558013	-0.020215605	-0.794456346
At5g06870	0.374880992	-1.891069625	0.233440795	-0.008794608	0.252642962	0.390585462	-0.376505205	0.061769562	0.095340462	1.767434177	0.134765042	0.260615177	1.029539162	0.872488792	0.607286511	0.032687042	0.104327375	0.226695192	0.010337511	0.953910177	0.100062042	0.627179177
At5g07440	-0.589289009	0.034459321	0.266227873	-0.154095785	-0.122770754	-0.110779127	-0.071776794	0.255719446	0.075121873	-2.398996847	0.440311988	-0.483991886	-0.876394954	-0.730395385	-1.49747218	-0.158738679	0.266578321	-0.540907009	0.086980781	-2.268308513	0.185714655	-1.14729318
At5g07690	0.178316912	-0.29513559	-0.030674518	0.248137109	-0.044839755	-0.126113185	-0.062525518	0.134947245	-0.049364518	1.109393922	-0.08428459	0.233653593	0.115897845	0.201505709	0.049091922	-0.099544923	-0.13648859	0.074452512	0.349414926	0.634147588	-0.085270923	0.199692255
At5g08240	-0.610223814	-0.224490673	-0.048125262	-0.156611585	-0.092921918	-0.347083595	-0.013262929	0.173453882	0.083976071	-1.655286708	0.079329994	-0.226817756	-0.645053518	-0.832698585	-0.712611708	-0.00022534	0.026294327	-0.005445414	-0.149590089	-1.023553041	0.07219666	-1.048282375
At5g12030	-0.433910532	1.108892527	-0.329159092	0.273098495	-0.384071632	-0.649923426	-0.218704426	-0.077038832	-0.454629426	-1.299929881	-0.02185214	-0.363335926	-0.487858232	-0.811988905	-0.895551881	0.025563527	0.654930527	0.067516268	-0.198614926	-1.301177548	0.26549486	-0.666059881
At5g12250	0.40664403	0.160505617	0.403231052	0.366769976	0.232044638	0.296091719	-0.037397281	0.085071038	-0.007863281	1.824855282	0.394604617	0.518669704	0.935661238	0.833719176	-0.037371051	0.102304617	-0.055244717	0.54206023	0.268453037	1.940880282	0.00350395	0.726286282
At5g13320	-0.62634918	-0.464777186	-0.491039888	-0.114759016	-0.412812973	-0.383051222	-0.322933222	-0.329651973	-0.394018222	-3.621814626	-0.314264853	-0.080224232	-0.440419173	-1.134960016	-0.476998959	-0.328513853	-0.243604519	-0.59997318	0.258424768	-1.937908293	-0.155289853	-0.276403626
At5g13490	-0.67748684	-0.086678629	-0.390028119	-0.200057141	-0.252961901	-0.298146119	0.120038214	-0.333214101	-0.256242119	-2.227827519	-0.070841296	-0.393383684	-0.749013501	-0.640375341	-0.685041519	-0.533864962	0.025882371	-0.18044904	-0.412808017	-2.002339519	-0.060823629	-1.127104852
At5g13930	0.381848032	0.582263911	0.672759931	-0.626867184	0.124020312	-0.021098736	0.573798931	-0.381587288	-0.031326069	-0.260391896	-0.053395089	-0.294010868	0.658743112	0.310918416	0.015347104	-0.513754756	-0.386320756	-0.092239368	-0.037234868	0.082169104	-0.070474423	0.469433771
At5g14060	0.252131924	0.036789879	0.210952444	0.166615478	0.106057063	0.287061778	0.129567111	0.082996663	0.053150111	0.696915803	-0.002271455	0.293723547	0.209100863	0.371302478	0.607040136	0.125860879	0.052709545	0.235976724	0.043453547	0.767959136	-0.144623455	0.58115947
At5g15350	-0.228147277	-0.037244451	0.078022553	-0.063029231	0.037560886	-0.063801447	-0.058292113	-0.065152714	0.040364887	0.045661026	0.050924549	-0.053506385	-0.037328914	-0.238545631	-0.818913307	-0.102130451	0.040055882	0.105944323	0.028355949	-0.741041307	0.016761549	-0.193962974
At5g15410	0.321464403	-0.459470136	0.136914365	-0.148026055	0.135071504	-0.142608968	-0.002305301	-0.083553096	0.193503365	2.771464099	0.08815853	0.22476953	0.833778704	0.663118745	0.659253433	-0.307754136	0.038578197	0.155289803	0.060516196	1.470441433	-0.150906136	0.789979433
At5g15610	-0.011432023	-0.146704669	-0.213344345	-0.034247196	-0.034005435	-0.051178345	-0.147236679	-0.008057835	-0.037013345	1.320614053	-0.092158336	-0.002780992	0.002243165	0.049932604	0.049132386	-0.085514669	-0.084630003	0.004684777	-0.024753992	0.428045053	-0.020406669	0.13262272
At5g16080	-0.330983092	-0.194797068	-0.811948053	-0.250955521	-0.535442117	-0.272780053	-0.078252719	0.010448083	-0.255811053	-0.851368727	-0.023075401	0.001319989	-0.776361917	-0.489852121	-0.554256393	-0.111424068	0.405048266	0.053531108	-0.128125011	-0.762313727	-0.091350734	-1.065523393
At5g17450	-0.029097758	-0.952680197	0.161744071	-0.18175767	0.087407338	0.115734071	-0.057488596	-0.050384662	0.142151738	0.533099056	-0.30362953	0.210764576	0.382368338	0.28815973	0.288610723	-0.071473863	-0.178498863	0.137203242	-0.050801424	0.383099723	-0.084077197	0.33606139
At5g20030	0.118768516	0.111788806	0.322994626	-0.071619438	0.291479713	0.481701292	0.282073959	0.199059513	0.283096959	0.136356041	-0.131296194	0.122439631	0.370433513	-0.042758838	-0.081188625	0.329789806	0.13787714	-0.033638484	0.043667964	0.133461375	0.162276806	-0.103836959
At5g20230	-0.020354455	-0.381353408	-0.330315867	0.583720854	-0.262974286	0.167400799	0.338560799	0.033881714	-0.389035867	-4.9522083	-0.165011408	0.058525852	-0.288907886	-0.379623546	-0.7458523	0.363579592	0.027005259	0.092371145	-0.080090815	-2.374112966	0.219286592	-1.3503693
At5g21105	-0.091647738	-0.633692893	-0.136895968	-0.205468378	-0.086207012	-0.086104635	-0.235870968	-0.026892812	-0.100052968	0.29026309	0.097599774	0.10619149	0.267561788	0.166330422	-0.05624391	0.031927774	0.160241107	0.127357662	-0.00244051	0.275922757	0.152500441	0.45189409
At5g22300	-0.993680313	-0.32449086	-0.550371932	-0.945660913	-0.76122466	-0.853740932	-0.054690599	-0.23361546	0.014802734	-2.906250687	0.22063614	-0.348664353	-1.37599646	-1.347180113	-1.545018353	-0.031789526	0.39737114	-0.401308713	-0.063179687	-2.686684687	0.21042214	-1.66861002
At5g22570	-0.553096978	0.174613928	-0.160565602	0.534054798	0.191033853	0.353208065	-0.001408935	0.194007253	0.019712731	-2.387111028	-0.368790739	-0.394659655	-1.635112747	-0.147489602	-0.042601361	0.807049261	-0.049488739	-0.218104578	-0.117188322	-0.685734695	-0.088040739	-2.645961695
At5g24150	0.497357691	0.134551189	0.079739082	0.35972238	0.374594283	0.191201415	-0.011300585	0.113728283	0.179148082	1.572239244	0.318659523	0.137020429	0.835344283	0.25987278	0.126195244	0.108496189	0.229343523	0.075509491	0.069580763	0.887319577	-0.021247144	0.281103244
At5g24160	0.410171167	-0.714356614	-0.083489245	0.247359017	0.127222722	-0.021646578	0.024924422	0.032542322	0.180921755	0.650665913	0.179242386	-0.158496837	0.843875322	0.594906417	0.336590913	-0.070391614	-0.018245614	0.098266767	0.04061083	0.993247247	-0.066575947	0.54825258
At5g24780	-0.046156001	-1.20853207	-0.192030189	0.145254471	-0.045588599	-0.003712856	-0.039084523	0.183114801	0.170751477	1.63699026	0.144540264	0.073778141	0.716048401	0.853369871	0.79024226	0.253116264	0.113449264	0.163059199	0.097275141	1.314382594	-0.21080807	0.454227594
At5g25610	0.673797172	0.435979118	-0.008075469	0.300142186	0.454963667	0.510579531	-0.154437135	0.387126267	0.072457198	1.087353063	0.708642785	0.099306373	0.662792267	0.569751386	0.144507396	0.018158118	0.278258452	-0.093026228	-1.403792627	1.03254773	-0.675563548	0.272342396
At5g26210	0.162393809	0.131561836	0.191624108	-0.094501667	0.277265174	0.117016108	0.238584108	0.074757774	0.000623775	0.483469374	-0.134334831	0.073149833	0.210524174	0.053345533	0.009613707	-0.065339497	0.102352503	0.225630409	0.109509167	0.116805374	-0.069170831	0.003968707
At5g26920	-0.309652663	0.155571876	-0.268310499	0.045618798	-0.345336338	-0.216058165	0.118948835	0.050845662	-0.029102832	-2.617941605	-0.457237124	-0.207570707	-0.850546138	-0.955874802	-0.205920272	-0.152573124	-0.084826124	-0.133555063	-0.061879707	-1.467680272	0.019039876	-0.640244272
At5g27380	-0.242978128	-2.377298539	-0.343559632	-0.620838501	-0.248920311	-0.224561299	-0.346223299	-0.163259311	-0.159472632	-0.893905949	-0.039000539	-0.161412993	0.036054089	0.334594299	0.239043051	-0.720819872	-0.219415872	0.182897672	-0.041705993	-0.432962949	-0.174168539	-0.230109949
At5g28040	-0.209225329	0.08320663	0.002935106	0.011043598	-0.022352025	-0.036124561	-0.043693894	-0.026961025	-0.081469227	-0.389925855	0.208314963	-0.210710399	-0.150688625	-0.053079202	-0.154866189	0.063079297	0.15325263	-0.125412929	0.025060601	-0.248535855	-0.01067937	-0.205453855
At5g28540	-0.172267091	1.012159503	-0.255128184	-0.338132721	-0.278787331	-0.038711184	-0.236208851	-0.120079331	-0.463012851	-1.886806168	-0.523642497	-0.140909117	-0.953482731	-0.524512121	-0.645253168	0.205130503	-0.07852983	-0.058489891	-0.123959117	-0.614872168	-0.155181163	-0.484193835
At5g35590	-0.253913928	0.282651545	-1.781445582	-0.185480618	-1.109618517	-0.025669249	0.592890418	-1.146110117	-0.627179916	0.29875125	-0.174808788	-0.367066599	-1.017750917	0.526233182	0.52572225	0.501627879	-0.189342788	0.140288472	-1.023136933	-1.292372417	0.281146879	-0.855020417
At5g39670	0.032059969	-0.145348771	0.182071923	-0.060923131	0.026936883	0.089807923	0.190857923	-0.032342117	-0.036503743	-1.680403101	-0.002557771	0.239785067	0.382274283	-0.573917531	0.264607232	0.332322562	-0.246456438	0.178792169	0.067595733	-0.319415101	0.225470229	0.600638232
At5g41950	-0.080338817	-0.20353217	-0.07408688	-0.085733941	-0.075542715	-0.091485547	-0.010242213	-0.157935315	-0.13562288	-0.294121589	-0.013119836	-0.050975716	-0.214281515	-0.127845141	-0.128865922	-0.03776817	-0.234623836	-0.191847217	0.199135618	-0.382128255	-0.193066836	0.013799745
At5g42650	0.685624494	-4.523956987	-2.295669907	0.074001862	0.172782275	0.394563093	-0.47417924	0.194852675	0.184894426	2.449457405	0.124183679	0.529233124	1.211630275	1.413526662	0.935686071	-0.066620321	0.236432346	0.099088494	-0.202667209	2.041850738	-0.179288654	0.822332738
At5g42790	-0.167312522	-0.212837927	0.056944906	-0.076446638	-0.086856229	-0.073644428	0.266376239	0.042687571	0.106786906	-1.087048442	-0.15129026	-0.16955825	-0.063117829	-0.161694038	-0.301040775	-0.015726927	-0.068733593	0.104536078	-0.263653583	-0.655329775	0.032695073	-0.111060108
At5g43320	-0.051864086	0.125938599	-0.203095368	-0.110752856	-0.227369223	-0.342385368	-0.287572034	0.016478377	-0.091680701	-0.518259089	-0.012490067	-0.053257139	-0.292212023	-0.145337056	-0.406150422	-0.006490734	0.198581266	0.045524714	0.095038861	-0.565838756	0.153135599	-0.472146422
At5g43940	0.303662895	-0.557606466	-0.120683649	-0.012100467	-0.068703831	0.107382351	0.002488017	0.042025169	0.028956684	0.237876956	0.040212201	0.072783228	0.163071969	0.182655333	0.076357623	-0.372455466	-0.121416133	0.079153695	0.084494561	0.12353129	-0.185775133	0.05940529
At5g44070	-0.244767903	0.326882638	-0.360288375	-0.031542905	-0.175951075	0.084419625	0.003577958	0.132083725	-0.385672042	-1.572657425	0.183745638	-0.121142088	-0.703603475	-0.221312905	-0.397253425	-0.204102695	-0.040996695	-0.069990903	0.069929578	-0.711085758	-0.004457029	-0.585589425
At5g44420	0.213331415	-0.723724955	0.393038235	-0.334074149	-0.387209824	-0.132115765	0.084007569	0.008992176	0.288087235	0.074547361	-0.420643621	0.074435967	0.334509976	0.294754451	0.158811028	-0.279055955	-0.243887955	0.057666015	0.196641967	0.305548695	-0.454647288	-0.091938305
At5g46050	-0.056516247	0.406645332	0.211958746	0.264287629	0.232488476	0.743683412	0.280444079	0.408047476	-0.072619588	-0.246085666	0.450298666	-0.095208126	-0.152307124	0.175665029	-0.168004666	0.502280666	0.229471999	-0.142225447	-0.134489126	0.104898667	-0.034181334	-0.603651333
At5g47120	-0.211253863	0.431180298	0.056807027	0.393925744	0.063821291	-0.03537064	0.158964027	0.254736491	0.01780436	-2.625360886	-0.274426702	-0.140529564	-0.647084309	-0.773881456	-0.629388553	-0.008068035	-0.067122702	-0.120656663	-0.346044897	-1.444628553	0.183489965	-0.699060553
At5g47220	-0.616615151	-1.590785308	-0.515703087	-0.673215185	-0.514457025	-0.498805754	-0.119063754	-0.251639225	0.064413246	-0.56003402	0.172202692	-0.504129297	-0.677654625	-0.563836185	-0.37389502	0.078577692	0.149709025	-0.243698151	0.008723703	-0.438347686	0.149477025	-0.457590686
At5g47230	-0.201032618	0.682832483	0.072501777	0.008559155	-0.047107841	-0.084372223	0.144899777	0.146686159	0.084235777	-0.039108564	0.135901483	-0.018768185	-0.162021241	-0.048207245	-0.249417564	0.070753816	0.17772915	0.035881782	-0.216758518	-0.007405231	0.072474483	-0.154448564
At5g48570	-0.1343326	0.814940072	-0.380992431	0.147761022	-0.433668252	-0.482273431	-0.327394097	0.002468548	-0.711517764	-1.207985974	-0.486236928	-0.165407012	-0.209352652	-0.359398578	-0.262280641	0.354751406	0.131942739	0.020896	-0.068983345	-1.115139308	0.051623406	-0.444028974
At5g50200	-0.030446076	0.654928032	-0.18001274	0.096814172	-0.053617773	0.10928626	-0.002980407	0.139756227	-0.042276407	-0.742442499	-0.003209635	-0.013797578	-0.555551973	-0.229262028	-0.347782499	0.197410032	0.105545365	-0.208349276	-0.164359911	-0.482314833	-0.144542635	-0.678461499
At5g52310	0.492827813	1.283656239	-0.571853376	0.174879496	0.415772801	0.574181624	-0.244977376	0.008364001	-0.13515171	1.275704783	0.097457239	0.141043644	0.816026201	0.385892696	0.215877116	0.054985572	0.102078905	0.009011813	0.174697644	0.851030116	-0.143262095	0.002416449
At5g52510	-0.030077593	0.47618195	0.059228973	-0.097039379	-0.004198635	-0.08343336	0.184288306	-0.040041035	0.12598764	-0.681392934	-0.06918905	0.302588375	-0.113990235	-0.156336179	-0.282919934	-0.178479717	0.202899283	-0.084788593	-0.036926291	-0.575051601	0.05560795	-0.182990934
At5g52640	-0.621005549	-0.191897026	-0.536192552	-0.132979385	-0.389868412	-0.676667885	-0.179920552	-0.121742012	-0.318794552	-2.58010784	-0.015823692	-0.28569778	-0.579266412	-0.765018785	-0.574500173	-0.202422692	-0.110146026	-0.082517749	0.200666886	-2.169248507	-0.102377026	-0.475813173
